layer,gamma,r2,rmse_log_ratio,drop_rate,ppl_mean,ppl_std
19,8.437862243700199,0.9777862500539934,0.01882936188341046,0.03,15.926229834219995,0.0
19,8.437862243700199,0.9777862500539934,0.01882936188341046,0.05,19.088881772365788,0.0
20,7.528344594480775,0.8957379918854108,0.03163615439839711,0.0,12.508157074727082,0.0
20,7.528344594480775,0.8957379918854108,0.03163615439839711,0.01,14.234007018889576,0.0
20,7.528344594480775,0.8957379918854108,0.03163615439839711,0.03,15.630414724791478,0.0
20,7.528344594480775,0.8957379918854108,0.03163615439839711,0.05,18.06202951380134,0.0
21,7.481757336431522,0.9691346148337289,0.01861278281739677,0.0,12.508157074727082,0.0
21,7.481757336431522,0.9691346148337289,0.01861278281739677,0.01,13.853338203359291,0.0
21,7.481757336431522,0.9691346148337289,0.01861278281739677,0.03,15.839813621076319,0.0
21,7.481757336431522,0.9691346148337289,0.01861278281739677,0.05,17.957136116570645,0.0
22,8.694591094506505,0.8006305456955172,0.05048305917410993,0.0,12.508157074727082,0.0
22,8.694591094506505,0.8006305456955172,0.05048305917410993,0.01,14.152765288821502,0.0
22,8.694591094506505,0.8006305456955172,0.05048305917410993,0.03,17.32029174161982,0.0
22,8.694591094506505,0.8006305456955172,0.05048305917410993,0.05,18.448773980698245,0.0
23,6.7970249558272755,0.9618633433849578,0.02614097276863565,0.0,12.508157074727082,0.0
23,6.7970249558272755,0.9618633433849578,0.02614097276863565,0.01,12.833337113216881,0.0
23,6.7970249558272755,0.9618633433849578,0.02614097276863565,0.03,15.205641811168709,0.0
23,6.7970249558272755,0.9618633433849578,0.02614097276863565,0.05,17.81192852017221,0.0
24,7.753994735184181,0.9708163487928289,0.020711255573338402,0.0,12.508157074727082,0.0
24,7.753994735184181,0.9708163487928289,0.020711255573338402,0.01,13.498713406817453,0.0
24,7.753994735184181,0.9708163487928289,0.020711255573338402,0.03,16.27869225447776,0.0
24,7.753994735184181,0.9708163487928289,0.020711255573338402,0.05,18.098559219065837,0.0
25,5.938001575562687,0.8095769029779045,0.03736295149478119,0.0,12.508157074727082,0.0
25,5.938001575562687,0.8095769029779045,0.03736295149478119,0.01,13.385626074518429,0.0
25,5.938001575562687,0.8095769029779045,0.03736295149478119,0.03,15.780651861062655,0.0
25,5.938001575562687,0.8095769029779045,0.03736295149478119,0.05,16.26537867661271,0.0
26,6.217023572223357,0.8495865452370086,0.04407493406751937,0.0,12.508157074727082,0.0
26,6.217023572223357,0.8495865452370086,0.04407493406751937,0.01,13.65052921535886,0.0
26,6.217023572223357,0.8495865452370086,0.04407493406751937,0.03,14.139803435614088,0.0
26,6.217023572223357,0.8495865452370086,0.04407493406751937,0.05,17.646289449532322,0.0
27,9.244504309156682,0.8077044895337018,0.08015099230678747,0.0,12.508157074727082,0.0
27,9.244504309156682,0.8077044895337018,0.08015099230678747,0.01,14.146057961212543,0.0
27,9.244504309156682,0.8077044895337018,0.08015099230678747,0.03,14.658059899055994,0.0
27,9.244504309156682,0.8077044895337018,0.08015099230678747,0.05,21.194033197417177,0.0
28,8.398666776645438,0.9711296146548272,0.02082098432565276,0.0,12.508157074727082,0.0
28,8.398666776645438,0.9711296146548272,0.02082098432565276,0.01,13.859428641111878,0.0
28,8.398666776645438,0.9711296146548272,0.02082098432565276,0.03,16.49492513681231,0.0
28,8.398666776645438,0.9711296146548272,0.02082098432565276,0.05,18.685870616227188,0.0
29,8.473702212832121,0.9901205124330267,0.014609456636063587,0.0,12.508157074727082,0.0
29,8.473702212832121,0.9901205124330267,0.014609456636063587,0.01,13.31234983840924,0.0
29,8.473702212832121,0.9901205124330267,0.014609456636063587,0.03,16.31467999657871,0.0
29,8.473702212832121,0.9901205124330267,0.014609456636063587,0.05,19.061437747913885,0.0
30,11.154609669408245,0.9959162047530596,0.012328603600032925,0.0,12.508157074727082,0.0
30,11.154609669408245,0.9959162047530596,0.012328603600032925,0.01,13.733521331198967,0.0
30,11.154609669408245,0.9959162047530596,0.012328603600032925,0.03,17.344110731835386,0.0
30,11.154609669408245,0.9959162047530596,0.012328603600032925,0.05,22.0296381449515,0.0
